order_id,customer_id,product_id,order_date,quantity,category,price,total_amount
2442,921,29,12/11/2023,4,Electronics,188,752
2443,387,39,10/16/2023,1,Accessories,135,135
2444,111,4,4/7/2023,3,Accessories,165,495
2445,614,3,12/1/2023,1,Gaming,321,321
2446,17,29,1/16/2023,1,Electronics,188,188
2447,780,11,2/13/2023,1,Gaming,413,413
2448,182,33,8/18/2023,4,Gaming,285,1140
2449,884,38,4/18/2023,1,Gaming,308,308
2450,536,11,8/5/2023,3,Gaming,413,1239
2451,541,27,9/17/2023,4,Gaming,334,1336
2452,171,33,11/8/2023,4,Gaming,285,1140
2453,409,21,11/16/2023,3,Accessories,128,384
2454,740,39,7/15/2023,4,Accessories,135,540
2455,378,31,4/5/2023,3,Electronics,21,63
2456,188,38,2/25/2023,2,Gaming,308,616
2457,858,46,2/1/2023,3,Electronics,232,696
2458,230,2,8/19/2023,4,Electronics,53,212
2459,833,27,1/9/2023,3,Gaming,334,1002
2460,852,36,7/10/2023,2,Electronics,225,450
2461,119,11,12/27/2023,1,Gaming,413,413
2462,156,47,7/19/2023,1,Gaming,193,193
2463,784,18,11/30/2023,1,Audio,291,291
2464,687,1,6/10/2023,4,Electronics,129,516
2465,465,35,3/28/2023,2,Gaming,251,502
2466,104,35,1/21/2023,3,Gaming,251,753
2467,604,31,11/7/2023,3,Electronics,21,63
2468,698,28,3/17/2023,3,Accessories,170,510
2469,972,39,5/21/2023,3,Accessories,135,405
2470,795,1,5/6/2023,4,Electronics,129,516
2471,502,25,9/8/2023,4,Electronics,254,1016
2472,693,43,3/25/2023,2,Audio,294,588
2473,682,38,2/17/2023,3,Gaming,308,924
2474,699,20,3/19/2023,1,Audio,10,10
2475,175,3,1/30/2023,4,Gaming,321,1284
2476,734,2,10/12/2023,2,Electronics,53,106
2477,745,18,5/16/2023,2,Audio,291,582
2478,674,44,5/20/2023,4,Electronics,194,776
2479,421,10,2/10/2023,1,Gaming,454,454
2480,134,5,10/9/2023,1,Audio,376,376
2481,391,9,2/19/2023,3,Electronics,260,780
2482,992,2,9/15/2023,4,Electronics,53,212
2483,736,34,11/7/2023,1,Audio,190,190
2484,501,38,12/26/2023,4,Gaming,308,1232
2485,665,31,9/27/2023,2,Electronics,21,42
2486,33,10,5/14/2023,2,Gaming,454,908
2487,55,50,8/22/2023,2,Electronics,416,832
2488,954,12,5/8/2023,4,Gaming,379,1516
2489,519,36,4/14/2023,3,Electronics,225,675
2490,756,21,9/11/2023,3,Accessories,128,384
2491,825,49,4/5/2023,1,Electronics,187,187
2492,638,47,12/3/2023,4,Gaming,193,772
2493,12,6,8/5/2023,3,Electronics,216,648
2494,528,48,3/2/2023,4,Electronics,436,1744
2495,720,49,9/25/2023,3,Electronics,187,561
2496,555,3,8/29/2023,2,Gaming,321,642
2497,373,10,1/13/2023,2,Gaming,454,908
2498,484,5,5/27/2023,1,Audio,376,376
2499,973,46,8/28/2023,2,Electronics,232,464
2500,647,26,3/30/2023,3,Accessories,68,204
2501,228,21,4/5/2023,1,Accessories,128,128
2502,623,45,11/11/2023,1,Audio,48,48
2503,307,26,10/20/2023,2,Accessories,68,136
2504,457,38,1/25/2023,4,Gaming,308,1232
2505,160,44,9/29/2023,2,Electronics,194,388
2506,331,26,6/15/2023,2,Accessories,68,136
2507,776,8,9/7/2023,1,Audio,117,117
2508,225,5,3/28/2023,2,Audio,376,752
2509,983,15,5/22/2023,3,Audio,466,1398
2510,729,16,5/14/2023,1,Audio,302,302
2511,504,1,10/6/2023,2,Electronics,129,258
2512,456,16,5/6/2023,4,Audio,302,1208
2513,45,37,11/12/2023,3,Electronics,260,780
2514,214,3,5/21/2023,4,Gaming,321,1284
2515,59,47,12/22/2023,3,Gaming,193,579
2516,644,31,4/13/2023,4,Electronics,21,84
2517,616,13,8/14/2023,2,Gaming,343,686
2518,195,16,3/4/2023,3,Audio,302,906
2519,925,43,10/21/2023,1,Audio,294,294
2520,489,21,11/2/2023,1,Accessories,128,128
2521,157,2,9/11/2023,4,Electronics,53,212
2522,610,27,6/29/2023,4,Gaming,334,1336
2523,226,38,2/9/2023,4,Gaming,308,1232
2524,412,26,9/21/2023,3,Accessories,68,204
2525,205,38,7/8/2023,1,Gaming,308,308
2526,79,46,1/8/2023,2,Electronics,232,464
2527,124,25,4/14/2023,3,Electronics,254,762
2528,471,11,8/13/2023,4,Gaming,413,1652
2529,940,8,2/3/2023,1,Audio,117,117
2530,218,8,8/24/2023,4,Audio,117,468
2531,516,33,8/16/2023,2,Gaming,285,570
2532,602,7,7/7/2023,2,Electronics,399,798
2533,104,38,11/9/2023,1,Gaming,308,308
2534,393,21,1/22/2023,3,Accessories,128,384
2535,631,8,12/9/2023,2,Audio,117,234
2536,645,21,2/9/2023,2,Accessories,128,256
2537,824,20,6/22/2023,2,Audio,10,20
2538,608,8,6/28/2023,2,Audio,117,234
2539,980,46,3/27/2023,4,Electronics,232,928
2540,434,31,5/13/2023,4,Electronics,21,84
2541,331,50,12/17/2023,3,Electronics,416,1248
2542,143,29,1/13/2023,1,Electronics,188,188
2543,800,48,1/28/2023,1,Electronics,436,436
2544,540,9,3/25/2023,1,Electronics,260,260
2545,278,15,11/14/2023,2,Audio,466,932
2546,233,30,12/15/2023,4,Electronics,215,860
2547,529,26,12/9/2023,4,Accessories,68,272
2548,571,10,10/7/2023,3,Gaming,454,1362
2549,90,29,12/20/2023,1,Electronics,188,188
2550,492,16,9/20/2023,4,Audio,302,1208
2551,199,36,6/15/2023,3,Electronics,225,675
2552,362,20,10/20/2023,1,Audio,10,10
2553,441,45,3/9/2023,2,Audio,48,96
2554,26,37,8/14/2023,4,Electronics,260,1040
2555,25,22,6/19/2023,4,Accessories,44,176
2556,394,7,3/27/2023,1,Electronics,399,399
2557,507,23,5/13/2023,2,Gaming,207,414
2558,301,41,6/27/2023,2,Gaming,226,452
2559,339,40,12/9/2023,4,Gaming,491,1964
2560,267,29,9/9/2023,1,Electronics,188,188
2561,461,16,1/15/2023,3,Audio,302,906
2562,693,38,8/11/2023,4,Gaming,308,1232
2563,456,28,7/20/2023,2,Accessories,170,340
2564,360,48,4/17/2023,3,Electronics,436,1308
2565,68,38,9/7/2023,1,Gaming,308,308
2566,863,31,3/30/2023,2,Electronics,21,42
2567,412,14,5/5/2023,3,Electronics,139,417
2568,971,33,4/23/2023,4,Gaming,285,1140
2569,491,9,5/17/2023,2,Electronics,260,520
2570,833,27,9/4/2023,1,Gaming,334,334
2571,49,24,6/15/2023,2,Accessories,494,988
2572,687,13,5/30/2023,4,Gaming,343,1372
2573,564,26,12/29/2023,1,Accessories,68,68
2574,102,29,12/9/2023,4,Electronics,188,752
2575,216,49,3/9/2023,3,Electronics,187,561
2576,438,43,8/9/2023,2,Audio,294,588
2577,700,28,9/28/2023,4,Accessories,170,680
2578,569,28,11/17/2023,3,Accessories,170,510
2579,559,8,11/6/2023,1,Audio,117,117
2580,159,23,12/15/2023,1,Gaming,207,207
2581,489,29,1/20/2023,3,Electronics,188,564
2582,686,5,10/16/2023,3,Audio,376,1128
2583,242,42,4/10/2023,1,Electronics,315,315
2584,794,7,9/9/2023,4,Electronics,399,1596
2585,753,42,3/18/2023,3,Electronics,315,945
2586,882,36,5/15/2023,4,Electronics,225,900
2587,5,41,6/22/2023,1,Gaming,226,226
2588,596,27,12/29/2023,4,Gaming,334,1336
2589,820,46,7/20/2023,4,Electronics,232,928
2590,361,2,8/5/2023,3,Electronics,53,159
2591,459,25,7/27/2023,4,Electronics,254,1016
2592,248,9,3/15/2023,4,Electronics,260,1040
2593,566,27,1/11/2023,4,Gaming,334,1336
2594,673,1,10/14/2023,1,Electronics,129,129
2595,946,23,9/13/2023,1,Gaming,207,207
2596,422,10,1/12/2023,2,Gaming,454,908
2597,923,42,3/19/2023,1,Electronics,315,315
2598,738,25,6/21/2023,1,Electronics,254,254
2599,15,3,4/6/2023,2,Gaming,321,642
2600,736,6,11/2/2023,2,Electronics,216,432
2601,573,6,9/30/2023,3,Electronics,216,648
2602,122,2,6/28/2023,3,Electronics,53,159
2603,277,18,3/5/2023,1,Audio,291,291
2604,558,23,5/12/2023,4,Gaming,207,828
2605,453,2,12/9/2023,3,Electronics,53,159
2606,390,12,9/29/2023,3,Gaming,379,1137
2607,294,22,11/15/2023,1,Accessories,44,44
2608,574,37,11/28/2023,4,Electronics,260,1040
2609,598,20,12/7/2023,2,Audio,10,20
2610,446,39,4/19/2023,2,Accessories,135,270
2611,210,24,9/30/2023,1,Accessories,494,494
2612,590,48,6/17/2023,1,Electronics,436,436
2613,714,20,6/29/2023,4,Audio,10,40
2614,302,1,2/27/2023,1,Electronics,129,129
2615,909,1,3/20/2023,1,Electronics,129,129
2616,223,17,3/2/2023,1,Audio,29,29
2617,734,1,5/1/2023,4,Electronics,129,516
2618,3,45,7/26/2023,1,Audio,48,48
2619,990,30,2/3/2023,3,Electronics,215,645
2620,518,41,3/11/2023,4,Gaming,226,904
2621,93,47,1/17/2023,3,Gaming,193,579
2622,520,3,1/20/2023,4,Gaming,321,1284
2623,428,46,11/11/2023,3,Electronics,232,696
2624,493,11,3/10/2023,4,Gaming,413,1652
2625,235,24,8/3/2023,2,Accessories,494,988
2626,620,22,6/10/2023,1,Accessories,44,44
2627,161,44,4/12/2023,1,Electronics,194,194
2628,721,45,7/25/2023,4,Audio,48,192
2629,752,26,5/25/2023,3,Accessories,68,204
2630,331,13,2/26/2023,2,Gaming,343,686
2631,333,1,3/24/2023,3,Electronics,129,387
2632,50,24,9/26/2023,1,Accessories,494,494
2633,523,10,7/6/2023,1,Gaming,454,454
2634,863,35,1/6/2023,3,Gaming,251,753
2635,668,24,12/19/2023,4,Accessories,494,1976
2636,492,28,12/16/2023,4,Accessories,170,680
2637,582,36,4/20/2023,3,Electronics,225,675
2638,681,16,5/18/2023,1,Audio,302,302
2639,272,40,2/20/2023,3,Gaming,491,1473
2640,580,16,2/20/2023,1,Audio,302,302
2641,867,17,3/28/2023,3,Audio,29,87
2642,252,15,3/9/2023,4,Audio,466,1864
2643,560,16,3/25/2023,2,Audio,302,604
2644,696,15,2/11/2023,1,Audio,466,466
2645,832,34,8/7/2023,2,Audio,190,380
2646,699,11,2/26/2023,4,Gaming,413,1652
2647,90,1,8/14/2023,3,Electronics,129,387
2648,446,15,7/15/2023,4,Audio,466,1864
2649,332,26,9/5/2023,2,Accessories,68,136
2650,139,4,6/15/2023,4,Accessories,165,660
2651,357,43,3/3/2023,4,Audio,294,1176
2652,601,5,9/20/2023,3,Audio,376,1128
2653,274,35,4/22/2023,2,Gaming,251,502
2654,19,13,9/10/2023,2,Gaming,343,686
2655,983,10,7/18/2023,2,Gaming,454,908
2656,311,11,6/27/2023,1,Gaming,413,413
2657,870,18,1/26/2023,4,Audio,291,1164
2658,886,34,9/3/2023,2,Audio,190,380
2659,978,39,1/19/2023,4,Accessories,135,540
2660,154,41,9/22/2023,3,Gaming,226,678
2661,390,42,11/13/2023,3,Electronics,315,945
2662,260,50,1/20/2023,1,Electronics,416,416
2663,620,23,4/16/2023,1,Gaming,207,207
2664,883,7,8/25/2023,3,Electronics,399,1197
2665,797,39,11/2/2023,2,Accessories,135,270
2666,571,3,9/3/2023,3,Gaming,321,963
2667,125,12,3/22/2023,4,Gaming,379,1516
2668,354,7,5/30/2023,1,Electronics,399,399
2669,273,49,1/10/2023,1,Electronics,187,187
2670,619,26,11/17/2023,3,Accessories,68,204
2671,811,33,8/12/2023,2,Gaming,285,570
2672,245,37,9/21/2023,2,Electronics,260,520
2673,848,48,5/29/2023,4,Electronics,436,1744
2674,450,15,10/5/2023,1,Audio,466,466
2675,930,2,10/1/2023,3,Electronics,53,159
2676,247,41,7/13/2023,3,Gaming,226,678
2677,520,7,6/21/2023,1,Electronics,399,399
2678,141,32,9/22/2023,3,Gaming,499,1497
2679,362,4,11/6/2023,1,Accessories,165,165
2680,8,20,1/26/2023,2,Audio,10,20
2681,478,50,12/16/2023,2,Electronics,416,832
2682,352,36,12/22/2023,3,Electronics,225,675
2683,996,32,1/26/2023,2,Gaming,499,998
2684,495,28,2/3/2023,2,Accessories,170,340
2685,606,13,9/21/2023,4,Gaming,343,1372
2686,833,1,5/18/2023,1,Electronics,129,129
2687,427,35,10/31/2023,1,Gaming,251,251
2688,39,48,7/2/2023,3,Electronics,436,1308
2689,593,30,12/29/2023,1,Electronics,215,215
2690,187,36,8/30/2023,4,Electronics,225,900
2691,596,25,2/23/2023,3,Electronics,254,762
2692,600,16,6/17/2023,3,Audio,302,906
2693,754,19,4/29/2023,1,Accessories,294,294
2694,854,1,5/23/2023,2,Electronics,129,258
2695,93,5,3/22/2023,2,Audio,376,752
2696,86,22,9/2/2023,2,Accessories,44,88
2697,44,24,12/18/2023,2,Accessories,494,988
2698,137,43,12/24/2023,4,Audio,294,1176
2699,421,45,3/3/2023,3,Audio,48,144
2700,74,37,2/15/2023,2,Electronics,260,520
2701,548,36,3/28/2023,4,Electronics,225,900
2702,613,36,4/9/2023,3,Electronics,225,675
2703,988,4,10/22/2023,1,Accessories,165,165
2704,512,36,2/22/2023,1,Electronics,225,225
2705,156,18,7/11/2023,4,Audio,291,1164
2706,938,50,3/21/2023,3,Electronics,416,1248
2707,255,16,1/16/2023,2,Audio,302,604
2708,171,41,12/26/2023,3,Gaming,226,678
2709,981,18,11/22/2023,2,Audio,291,582
2710,728,22,7/13/2023,4,Accessories,44,176
2711,170,2,5/21/2023,2,Electronics,53,106
2712,764,21,4/18/2023,4,Accessories,128,512
2713,872,36,10/30/2023,3,Electronics,225,675
2714,322,44,9/22/2023,3,Electronics,194,582
2715,567,39,10/17/2023,2,Accessories,135,270
2716,456,47,7/28/2023,3,Gaming,193,579
2717,944,39,6/14/2023,2,Accessories,135,270
2718,603,29,12/8/2023,3,Electronics,188,564
2719,790,26,11/16/2023,1,Accessories,68,68
2720,613,21,6/1/2023,2,Accessories,128,256
2721,155,17,10/17/2023,4,Audio,29,116
2722,889,16,9/25/2023,1,Audio,302,302
2723,349,31,5/31/2023,4,Electronics,21,84
2724,451,9,7/26/2023,3,Electronics,260,780
2725,876,31,9/12/2023,1,Electronics,21,21
2726,653,14,12/19/2023,3,Electronics,139,417
2727,173,49,5/21/2023,2,Electronics,187,374
2728,10,37,12/9/2023,4,Electronics,260,1040
2729,740,2,12/24/2023,3,Electronics,53,159
2730,265,48,4/6/2023,4,Electronics,436,1744
2731,438,46,8/15/2023,4,Electronics,232,928
2732,760,14,7/12/2023,3,Electronics,139,417
2733,247,33,10/30/2023,2,Gaming,285,570
2734,667,35,11/10/2023,4,Gaming,251,1004
2735,546,39,4/28/2023,3,Accessories,135,405
2736,499,47,1/5/2023,2,Gaming,193,386
2737,129,20,12/18/2023,3,Audio,10,30
2738,672,2,8/31/2023,2,Electronics,53,106
2739,601,41,1/21/2023,4,Gaming,226,904
2740,605,19,6/1/2023,1,Accessories,294,294
2741,327,37,5/8/2023,3,Electronics,260,780
2742,753,18,5/4/2023,4,Audio,291,1164
2743,835,16,5/26/2023,3,Audio,302,906
2744,980,4,10/4/2023,3,Accessories,165,495
2745,404,12,11/6/2023,2,Gaming,379,758
2746,629,29,6/1/2023,3,Electronics,188,564
2747,606,7,12/26/2023,2,Electronics,399,798
2748,675,14,4/21/2023,4,Electronics,139,556
2749,611,12,4/26/2023,3,Gaming,379,1137
2750,625,35,7/7/2023,4,Gaming,251,1004
2751,359,5,2/26/2023,1,Audio,376,376
2752,603,17,9/8/2023,4,Audio,29,116
2753,858,42,5/30/2023,3,Electronics,315,945
2754,718,32,6/11/2023,1,Gaming,499,499
2755,17,10,4/30/2023,2,Gaming,454,908
2756,274,43,3/11/2023,1,Audio,294,294
2757,685,17,12/17/2023,3,Audio,29,87
2758,116,5,4/9/2023,3,Audio,376,1128
2759,861,45,6/16/2023,4,Audio,48,192
2760,980,42,10/25/2023,2,Electronics,315,630
2761,693,9,5/31/2023,3,Electronics,260,780
2762,91,49,11/22/2023,3,Electronics,187,561
2763,82,33,1/2/2023,2,Gaming,285,570
2764,324,36,6/1/2023,2,Electronics,225,450
2765,961,36,12/31/2023,4,Electronics,225,900
2766,114,18,3/6/2023,1,Audio,291,291
2767,769,9,11/22/2023,2,Electronics,260,520
2768,58,29,3/10/2023,3,Electronics,188,564
2769,154,50,5/1/2023,2,Electronics,416,832
2770,877,14,4/19/2023,3,Electronics,139,417
2771,404,25,11/12/2023,4,Electronics,254,1016
2772,628,15,9/4/2023,1,Audio,466,466
2773,855,6,4/3/2023,4,Electronics,216,864
2774,266,42,9/25/2023,2,Electronics,315,630
2775,315,29,4/13/2023,3,Electronics,188,564
2776,715,15,4/22/2023,2,Audio,466,932
2777,41,29,11/17/2023,2,Electronics,188,376
2778,105,4,10/31/2023,2,Accessories,165,330
2779,901,18,12/10/2023,2,Audio,291,582
2780,890,50,3/3/2023,1,Electronics,416,416
2781,193,49,10/27/2023,3,Electronics,187,561
2782,401,44,5/16/2023,2,Electronics,194,388
2783,278,39,2/24/2023,3,Accessories,135,405
2784,354,16,4/18/2023,1,Audio,302,302
2785,749,11,10/30/2023,3,Gaming,413,1239
2786,937,14,9/15/2023,3,Electronics,139,417
2787,733,3,9/10/2023,1,Gaming,321,321
2788,580,50,8/10/2023,2,Electronics,416,832
2789,709,42,6/16/2023,3,Electronics,315,945
2790,256,38,6/9/2023,4,Gaming,308,1232
2791,651,45,6/15/2023,3,Audio,48,144
2792,824,42,7/24/2023,2,Electronics,315,630
2793,947,18,9/24/2023,4,Audio,291,1164
2794,661,20,5/18/2023,2,Audio,10,20
2795,99,48,12/12/2023,3,Electronics,436,1308
2796,588,25,9/5/2023,1,Electronics,254,254
2797,282,38,2/24/2023,2,Gaming,308,616
2798,883,13,7/28/2023,2,Gaming,343,686
2799,403,4,1/17/2023,1,Accessories,165,165
2800,109,14,3/9/2023,3,Electronics,139,417
2801,700,33,5/13/2023,2,Gaming,285,570
2802,199,28,7/7/2023,3,Accessories,170,510
2803,303,37,11/4/2023,3,Electronics,260,780
2804,327,8,5/18/2023,3,Audio,117,351
2805,154,44,6/23/2023,1,Electronics,194,194
2806,552,34,4/7/2023,3,Audio,190,570
2807,645,44,6/20/2023,3,Electronics,194,582
2808,405,5,6/3/2023,4,Audio,376,1504
2809,462,5,7/2/2023,4,Audio,376,1504
2810,132,31,8/30/2023,4,Electronics,21,84
2811,791,45,10/31/2023,2,Audio,48,96
2812,874,9,10/12/2023,2,Electronics,260,520
2813,84,42,1/27/2023,4,Electronics,315,1260
2814,399,32,12/26/2023,1,Gaming,499,499
2815,754,33,3/1/2023,1,Gaming,285,285
2816,628,3,7/21/2023,4,Gaming,321,1284
2817,109,30,9/7/2023,2,Electronics,215,430
2818,221,50,12/28/2023,2,Electronics,416,832
2819,904,12,3/10/2023,1,Gaming,379,379
2820,553,29,1/21/2023,3,Electronics,188,564
2821,368,3,6/1/2023,1,Gaming,321,321
2822,147,26,4/12/2023,3,Accessories,68,204
2823,112,30,4/5/2023,2,Electronics,215,430
2824,615,9,12/27/2023,2,Electronics,260,520
2825,558,26,8/17/2023,4,Accessories,68,272
2826,924,2,5/5/2023,2,Electronics,53,106
2827,494,3,9/15/2023,3,Gaming,321,963
2828,505,46,11/18/2023,1,Electronics,232,232
2829,475,4,8/24/2023,4,Accessories,165,660
2830,836,25,6/11/2023,3,Electronics,254,762
2831,890,13,2/11/2023,1,Gaming,343,343
2832,271,39,10/3/2023,1,Accessories,135,135
2833,995,44,12/19/2023,1,Electronics,194,194
2834,421,35,3/9/2023,2,Gaming,251,502
2835,897,23,6/22/2023,1,Gaming,207,207
2836,707,9,11/27/2023,2,Electronics,260,520
2837,367,2,5/5/2023,1,Electronics,53,53
2838,280,41,6/19/2023,1,Gaming,226,226
2839,283,44,2/16/2023,2,Electronics,194,388
2840,40,31,9/18/2023,2,Electronics,21,42
2841,959,44,8/5/2023,3,Electronics,194,582
2842,189,47,11/1/2023,1,Gaming,193,193
2843,164,2,5/4/2023,2,Electronics,53,106
2844,994,32,10/20/2023,3,Gaming,499,1497
2845,989,18,6/11/2023,3,Audio,291,873
2846,536,13,7/20/2023,2,Gaming,343,686
2847,536,46,10/2/2023,1,Electronics,232,232
2848,4,5,7/25/2023,3,Audio,376,1128
2849,835,42,2/9/2023,1,Electronics,315,315
2850,290,44,9/30/2023,1,Electronics,194,194
2851,953,10,7/7/2023,3,Gaming,454,1362
2852,433,43,12/21/2023,2,Audio,294,588
2853,471,25,4/3/2023,1,Electronics,254,254
2854,181,34,2/11/2023,4,Audio,190,760
2855,248,37,4/17/2023,2,Electronics,260,520
2856,628,30,11/24/2023,3,Electronics,215,645
2857,279,7,3/6/2023,4,Electronics,399,1596
2858,877,6,12/31/2023,1,Electronics,216,216
2859,581,3,11/5/2023,2,Gaming,321,642
2860,863,13,5/15/2023,4,Gaming,343,1372
2861,254,3,1/24/2023,2,Gaming,321,642
2862,181,26,1/28/2023,1,Accessories,68,68
2863,830,24,3/3/2023,2,Accessories,494,988
2864,681,6,9/30/2023,4,Electronics,216,864
2865,825,43,8/17/2023,2,Audio,294,588
2866,509,49,1/20/2023,3,Electronics,187,561
2867,761,42,1/3/2023,3,Electronics,315,945
2868,700,12,8/6/2023,4,Gaming,379,1516
2869,566,49,11/3/2023,2,Electronics,187,374
2870,326,36,5/16/2023,4,Electronics,225,900
2871,357,2,1/3/2023,2,Electronics,53,106
2872,825,11,7/12/2023,1,Gaming,413,413
2873,650,39,3/14/2023,3,Accessories,135,405
2874,680,34,12/27/2023,1,Audio,190,190
2875,391,26,4/28/2023,2,Accessories,68,136
2876,615,18,6/3/2023,1,Audio,291,291
2877,934,21,7/28/2023,4,Accessories,128,512
2878,85,36,2/3/2023,4,Electronics,225,900
2879,317,40,5/17/2023,2,Gaming,491,982
2880,212,46,11/14/2023,3,Electronics,232,696
2881,515,44,4/30/2023,4,Electronics,194,776
2882,384,22,4/25/2023,3,Accessories,44,132
2883,691,30,1/13/2023,2,Electronics,215,430
2884,342,50,3/10/2023,3,Electronics,416,1248
2885,815,43,11/29/2023,2,Audio,294,588
2886,964,30,9/14/2023,1,Electronics,215,215
2887,988,8,3/30/2023,2,Audio,117,234
2888,844,34,2/16/2023,1,Audio,190,190
2889,38,47,9/17/2023,2,Gaming,193,386
2890,511,9,8/16/2023,4,Electronics,260,1040
2891,420,20,6/29/2023,4,Audio,10,40
2892,751,40,1/10/2023,3,Gaming,491,1473
2893,169,25,10/11/2023,2,Electronics,254,508
2894,965,19,5/6/2023,2,Accessories,294,588
2895,909,5,5/14/2023,2,Audio,376,752
2896,343,11,6/4/2023,3,Gaming,413,1239
2897,826,15,9/5/2023,4,Audio,466,1864
2898,306,8,5/20/2023,2,Audio,117,234
2899,542,19,11/14/2023,3,Accessories,294,882
2900,702,23,6/25/2023,2,Gaming,207,414
2901,869,27,11/19/2023,1,Gaming,334,334
2902,537,40,6/23/2023,2,Gaming,491,982
2903,112,32,3/15/2023,1,Gaming,499,499
2904,411,26,12/17/2023,3,Accessories,68,204
2905,947,27,5/23/2023,3,Gaming,334,1002
2906,206,19,10/19/2023,4,Accessories,294,1176
2907,185,50,4/22/2023,2,Electronics,416,832
2908,382,42,7/25/2023,3,Electronics,315,945
2909,496,29,5/11/2023,4,Electronics,188,752
2910,379,39,4/20/2023,2,Accessories,135,270
2911,47,41,3/8/2023,3,Gaming,226,678
2912,886,33,3/27/2023,1,Gaming,285,285
2913,740,19,10/2/2023,3,Accessories,294,882
2914,551,37,8/15/2023,1,Electronics,260,260
2915,528,19,11/21/2023,4,Accessories,294,1176
2916,504,33,1/10/2023,4,Gaming,285,1140
2917,22,47,12/21/2023,2,Gaming,193,386
2918,213,16,10/15/2023,2,Audio,302,604
2919,310,23,4/22/2023,2,Gaming,207,414
2920,661,7,1/24/2023,4,Electronics,399,1596
2921,968,26,10/18/2023,1,Accessories,68,68
2922,753,32,12/5/2023,2,Gaming,499,998
2923,272,12,11/22/2023,2,Gaming,379,758
2924,571,8,6/17/2023,4,Audio,117,468
2925,799,5,4/19/2023,1,Audio,376,376
2926,938,42,7/9/2023,3,Electronics,315,945
2927,202,28,12/21/2023,2,Accessories,170,340
2928,32,5,7/15/2023,3,Audio,376,1128
2929,443,49,2/2/2023,3,Electronics,187,561
2930,162,26,7/24/2023,2,Accessories,68,136
2931,767,5,11/8/2023,4,Audio,376,1504
2932,254,22,7/1/2023,2,Accessories,44,88
2933,521,15,5/27/2023,1,Audio,466,466
2934,977,13,9/25/2023,1,Gaming,343,343
2935,651,28,1/11/2023,2,Accessories,170,340
2936,480,33,3/11/2023,3,Gaming,285,855
2937,10,43,9/13/2023,1,Audio,294,294
2938,726,23,8/7/2023,1,Gaming,207,207
2939,505,33,10/24/2023,2,Gaming,285,570
2940,785,43,12/28/2023,2,Audio,294,588
2941,836,18,9/16/2023,4,Audio,291,1164
2942,560,50,1/3/2023,2,Electronics,416,832
2943,436,30,3/25/2023,2,Electronics,215,430
2944,111,26,6/5/2023,1,Accessories,68,68
2945,153,16,5/31/2023,1,Audio,302,302
2946,635,13,6/25/2023,1,Gaming,343,343
2947,917,39,7/14/2023,3,Accessories,135,405
2948,869,33,4/17/2023,1,Gaming,285,285
2949,102,26,5/14/2023,1,Accessories,68,68
2950,753,48,10/3/2023,2,Electronics,436,872
2951,833,1,12/18/2023,4,Electronics,129,516
2952,191,49,6/4/2023,1,Electronics,187,187
2953,729,38,10/4/2023,4,Gaming,308,1232
2954,563,2,8/24/2023,1,Electronics,53,53
2955,804,49,8/28/2023,1,Electronics,187,187
2956,81,6,1/13/2023,4,Electronics,216,864
2957,489,46,12/8/2023,2,Electronics,232,464
2958,895,50,2/4/2023,1,Electronics,416,416
2959,88,38,2/16/2023,4,Gaming,308,1232
2960,194,42,8/2/2023,1,Electronics,315,315
2961,104,24,5/26/2023,3,Accessories,494,1482
2962,783,18,6/8/2023,3,Audio,291,873
2963,96,27,5/5/2023,3,Gaming,334,1002
2964,423,41,4/20/2023,3,Gaming,226,678
2965,891,8,2/6/2023,2,Audio,117,234
2966,198,28,10/4/2023,3,Accessories,170,510
2967,1,10,1/14/2023,4,Gaming,454,1816
2968,407,17,12/13/2023,1,Audio,29,29
2969,378,29,8/20/2023,4,Electronics,188,752
2970,167,6,11/12/2023,3,Electronics,216,648
2971,509,14,5/4/2023,2,Electronics,139,278
2972,638,22,10/6/2023,3,Accessories,44,132
2973,313,6,4/21/2023,3,Electronics,216,648
2974,593,26,5/4/2023,2,Accessories,68,136
2975,418,39,1/30/2023,2,Accessories,135,270
2976,763,12,4/25/2023,2,Gaming,379,758
2977,681,35,3/31/2023,2,Gaming,251,502
2978,477,14,7/31/2023,2,Electronics,139,278
2979,73,22,2/7/2023,2,Accessories,44,88
2980,141,23,3/24/2023,1,Gaming,207,207
2981,582,48,1/27/2023,3,Electronics,436,1308
2982,262,7,8/5/2023,3,Electronics,399,1197
2983,340,40,12/26/2023,2,Gaming,491,982
2984,308,50,8/3/2023,4,Electronics,416,1664
2985,245,25,8/9/2023,2,Electronics,254,508
2986,515,13,1/15/2023,1,Gaming,343,343
2987,337,21,9/16/2023,4,Accessories,128,512
2988,575,41,9/23/2023,1,Gaming,226,226
2989,561,10,4/30/2023,4,Gaming,454,1816
2990,76,9,5/8/2023,4,Electronics,260,1040
2991,880,15,7/30/2023,2,Audio,466,932
2992,175,2,1/11/2023,1,Electronics,53,53
2993,109,25,6/25/2023,4,Electronics,254,1016
2994,183,13,5/13/2023,1,Gaming,343,343
2995,192,34,11/21/2023,2,Audio,190,380
2996,65,34,11/16/2023,2,Audio,190,380
2997,849,35,1/14/2023,2,Gaming,251,502
2998,963,38,2/19/2023,2,Gaming,308,616
2999,474,3,3/13/2023,3,Gaming,321,963
3000,783,42,3/10/2023,4,Electronics,315,1260
